f7d6def7|planet|<null>|<null>|0do|0.5265144044463|<null>|246.828237170632|71.80414119235|92.069567714124|-41.072089306718
b739c028|star|blue|2101691.987081000116|Sc85gci4g|19.850603|59312.765608000002|77.935158|-62.589317|-32.328042|60.110951
731853e0|planet|<null>|<null>|Xe|5.419023389122|<null>|162.964924001565|-3.413212427397|89.625109992225|-47.906892160942
a5df8fa3|planet|<null>|<null>|Xzskm|2.01942594301|<null>|25.031205165194|39.637726792359|-2.815662879528|-9.326141885857
b734c921|planet|<null>|<null>|Shv|1.198144563023|<null>|15.808112680189|20.939867694433|-36.529235122962|-42.630508751661
a39b4a04|planet|<null>|<null>|Mp0|2.307414578613|<null>|164.285006738316|-95.878679515081|13.776663576214|85.921986465868
96a2f449|star|white-blue|670973.313981999992|R5opxmtd|9.165963|29482.927348000001|27.82114|12.778225|34.87664|-18.622556
d25b20d0|comet|<null>|<null>|Sbm27f|<null>|<null>|5.57842785974e+13|-44.701700592757|92.50501728551|27.190244440437
c4ab95e9|planet|<null>|<null>|Yc|3.848927985974|<null>|262.051956868069|21.634270284699|-77.082977032154|43.393706995949
f1c90bca|comet|<null>|<null>|Pzu|<null>|<null>|1.94085513068e+13|37.300468767801|-8.563031637875|1.507213619712
2935681f|star|white-blue|761862.189357000054|Exyiqzdsu|9.498617|16053.208849000001|33.866952|63.825013|85.690832|-89.611702
44194c3|comet|<null>|<null>|Jrool|<null>|<null>|1.39329102464e+14|21.687117651253|49.550323406061|-46.935293800647
51542bdc|star|blue|2365596.839408999775|Eqzmrd9|15.214038|54531.742552000003|75.504524|-41.173747|74.991866|82.293881
d2e720c6|comet|<null>|<null>|G3xiv|<null>|<null>|1.04830760854e+14|31.973164157288|63.771503315538|-34.292629025132
2a1bc80e|comet|<null>|<null>|Ldahnc|<null>|<null>|1.96861658865e+14|-47.256026828759|-79.89240806612|-70.452266574083
168ba3b1|star|white-blue|142952.246990000014|9ib28ur|7.736341|16403.938424|22.694329|45.261138|-36.359941|42.933133
afa966d2|comet|<null>|<null>|Cob5a|<null>|<null>|1.97335377711e+14|75.427106674931|-16.015869647007|65.038389259331
9415727d|comet|<null>|<null>|Jvgwho|<null>|<null>|1.82857311469e+14|27.063487948046|85.921321524894|1.61508737772
b3778407|planet|<null>|<null>|G|0.3758794007218|<null>|178.615322994342|-78.490893857515|72.371762575663|98.872809893948
819dbfdd|planet|<null>|<null>|Or|4.350575453323|<null>|286.188364958262|90.811647996503|8.237059976892|-85.868103091784
4e52179e|star|white-blue|346386.507949999999|Fpaagadv|12.668875|27023.396431000001|59.884574|84.40952|16.533942|-31.924822
57e26f8f|star|white-blue|386493.084236000024|Vgvkyx|8.88437|25383.770560000001|22.604825|-87.824831|12.11016|-64.278859
fab6197b|comet|<null>|<null>|6l0|<null>|<null>|1.24689642852e+14|99.134635450975|-0.7265527973976|56.777213318498
574e3de7|star|white|10269.657196|Y3564|3.443836|9370.804201999999|5.339958|11.23276|-43.924012|-46.189755
b717bf44|star|white-blue|497016.715933000029|Gtqck|9.696546|27775.830279999998|21.26132|-40.617788|-45.068838|85.154408
d8c6763f|planet|<null>|<null>|Zz|1.411759229518|<null>|70.098686555799|24.798360986471|96.317075899404|-58.745129767125
5a624092|comet|<null>|<null>|Amyjlz|<null>|<null>|1.31940698213e+14|69.030333258577|-6.154532680242|9.986735578488
a2db05c|planet|<null>|<null>|Qbaz|3.911302171937|<null>|205.362864928496|-31.164590226866|69.573822097037|-79.098979666322
64875a03|star|white-blue|862623.792036999948|Osnjwfw|11.576597|26556.877552000002|32.321542|-72.567846|-33.413604|18.479004
37eef1d0|comet|<null>|<null>|Pzyl|<null>|<null>|1.47000216144e+14|-88.903745571842|26.358270432824|40.9203528951
9f77f65c|comet|<null>|<null>|Yzaqw|<null>|<null>|8.06157596429e+13|54.899109621029|-90.66068497433|-56.103105230121
ee4ac9d0|planet|<null>|<null>|5bqnx|5.194254449932|<null>|316.086749766639|69.451475481608|98.158983577343|32.262257568035
e773f6a9|star|white-blue|963083.148940999992|Iywtzno|13.05504|15373.153392|44.837594|31.999493|53.146343|33.669091
901f7809|planet|<null>|<null>|6|2.715588566563|<null>|212.513004557156|62.802102565504|79.540221329248|94.106915100626
5330cbc0|star|white|19915.064654999998|Ho57p|6.929631|8327.681261|17.71076|31.499009|-6.770917|98.502875
536a5e34|star|blue|1796592.372572999913|Qxgtldn|17.24706|53105.285479999999|62.100379|9.242586|-66.317276|17.489692
a7c879ac|comet|<null>|<null>|Ihg|<null>|<null>|2.11431393447e+14|9.779642628914|-58.139891838388|1.278777932431
9d96befa|comet|<null>|<null>|Gltzxq|<null>|<null>|5.21572022964e+13|7.500608525556|-49.015091213896|-25.070530973349
853882c2|planet|<null>|<null>|W4zn|4.657398211198|<null>|262.993561791062|-62.012662320435|73.904691107808|-41.272303859983
e299c20b|star|white-blue|1032159.595387000008|Digavhqn|9.659667|19558.115944000001|58.756581|92.068445|-1.507022|-73.145758
860ba3a6|star|white-blue|1240011.107949000085|Snmgxmcj|12.135172|17473.815175|38.205042|-0.756601|56.997238|-9.499315
57a7a9f9|star|white-blue|1144111.926496000029|Vd8036y6k|14.130379|26019.318599999999|40.376982|69.380391|99.71694|94.228267
a181659|comet|<null>|<null>|P3ncuu|<null>|<null>|3.17099021717e+13|44.175622008568|99.108862146877|-60.450298481567
63d98724|planet|<null>|<null>|Cv|2.53710237163|<null>|198.888812867776|-84.115331791816|53.45124192957|31.769819723964
75eb46e4|planet|<null>|<null>|Wkwu|4.225381229513|<null>|222.459055450728|-55.747320532282|-38.049794977053|54.38775377549
90ff82b0|star|white-blue|205107.597227999999|Wx4bvj|7.812896|19759.358892|29.483122|-35.149787|41.567021|-32.886219
621091f9|comet|<null>|<null>|9fj|<null>|<null>|1.32182019093e+14|74.791743332811|-66.637236286713|8.133387675971
97425a65|comet|<null>|<null>|0uzaqe|<null>|<null>|1.32541173882e+14|-29.692152565202|5.659228689377|-91.502956949977
cfa0dc39|comet|<null>|<null>|Fxcsmd|<null>|<null>|1.0236312294e+14|51.02121065457|-74.314212284232|-0.3645872350152
f3742e4c|comet|<null>|<null>|Tpaa|<null>|<null>|1.55181263096e+14|76.918548021054|36.976764304727|3.625722806982
25188834|planet|<null>|<null>|Q|0.99083615048|<null>|18.02805611578|-29.683886419259|-46.687430035417|-66.097842505478
71d09313|planet|<null>|<null>|Q|1.116067483599|<null>|120.452359104085|82.750145973483|66.230392441669|33.467655081518
18eb943b|comet|<null>|<null>|Urevjq|<null>|<null>|6.89246527213e+12|-22.352080022217|86.294603667901|-57.55791730759
70fb29c0|planet|<null>|<null>|Ulmy|2.296391716424|<null>|12.353590347745|-47.352480806019|-86.241628005258|15.669403982083
42fd2149|planet|<null>|<null>|Z8|5.038044240353|<null>|41.935342623489|-40.702346330256|90.764119863552|73.532458011825
a6976306|star|white-blue|1084123.440736999968|Tekaosnoh|13.877812|28680.732306999998|43.375288|75.675967|-26.29101|20.165612
748ccc8b|star|white-blue|587292.002897999948|Uclweszw|12.261298|28079.154521|55.43481|41.419572|-81.23866|-54.291341
5371465e|planet|<null>|<null>|Otut|4.214004218146|<null>|41.245223961726|15.380081604793|-8.907533342805|-5.989407046232
15003191|star|white-blue|50941.723987999998|8nf91hd|10.798379|23492.397822999999|31.273536|-16.381265|43.484501|-66.649702
4e778fdc|planet|<null>|<null>|Zegtf|1.206412875856|<null>|192.617109114334|-1.610927681261|71.92253218525|24.407867781937
fd8993a4|planet|<null>|<null>|Wab57|4.907887714248|<null>|294.993900407133|-55.013597806977|31.537263915181|-32.637831560693
aff39479|planet|<null>|<null>|Vah|5.599295988962|<null>|55.653350412447|4.716852196101|-92.321728800796|99.369982228695
f7151da7|star|white-blue|885534.036567999981|Uuifqkfp|7.878344|23929.227296000001|23.60486|-13.315773|39.199525|38.583495
5a729819|comet|<null>|<null>|Vjid|<null>|<null>|1.37329471177e+14|84.742219678982|-45.416653785822|-48.660628464496
8743db35|star|blue|2348020.266937999986|Bgznle|16.847794|46649.321795999997|60.525793|-45.946193|-8.375259|88.733726
90fa76f4|planet|<null>|<null>|Mxtok|3.867257944464|<null>|202.784037037491|-26.950830518953|21.249817134769|13.764521860448
890108c5|comet|<null>|<null>|Moug|<null>|<null>|1.5829802461e+14|95.710474173492|76.19357570975|85.40037156077
d1e89600|star|blue|2268629.385040999856|Zwsphytm|17.869056|59678.183917000002|69.280703|95.814189|85.392369|-10.816805
fb294642|star|white-blue|1082742.724541000091|89aegjz|7.176903|29592.478145000001|39.372597|97.361728|-11.335455|33.529944
361fbe1|comet|<null>|<null>|4zdfg|<null>|<null>|8.13372536849e+13|24.424645526873|-95.020899891177|38.757563943267
ee40824e|comet|<null>|<null>|Mn50t|<null>|<null>|5.90062192289e+13|77.813879965175|-28.243677805448|50.068582615861
142237c8|planet|<null>|<null>|Ycj|2.567847833177|<null>|183.215944323874|-59.316032407603|-56.841202722046|-29.806773189723
ef4ba04f|star|yellow-white|67.855804|8bjltg|1.433159|6395.935937|3.087329|-13.404659|-17.59767|-83.809452
83606007|star|blue|1442521.821353999898|Kurymmelp|17.461957|32417.934109999998|67.605793|8.357766|95.787627|-90.10669
a095c4f6|planet|<null>|<null>|19|1.099699630831|<null>|309.490908447164|31.410272553066|-69.524919748216|28.412601929617
b111b7a3|star|white-blue|219132.321156999998|Szfekk|10.250498|27350.65422|19.706901|-80.285366|29.978984|88.82365
2c56c2b7|star|white-blue|511140.893770999974|Uxkqaee|8.083971|19661.832641000001|36.897175|6.957254|61.226145|-31.237166
a9ecd558|star|white-blue|66735.432222000003|Qdurwj|9.40071|18098.872226|50.193215|-73.043691|-34.843991|-44.166327
d6aedc76|comet|<null>|<null>|7z0y6|<null>|<null>|1.95802199703e+14|61.135456138227|31.393317288724|85.866760306074
edf121a9|star|blue|2114606.893356000073|48p05hpg|19.02193|32708.047079|73.061665|-58.947042|-1.078023|-77.974983
8e8adbc7|comet|<null>|<null>|Jdqs|<null>|<null>|2.14075148701e+13|-41.510215495265|23.662712742158|66.564369250329
eb1a314|comet|<null>|<null>|Imtko|<null>|<null>|8.33513747231e+13|-64.585113690427|4.683011398759|-67.705858004161
578d89fc|planet|<null>|<null>|T|0.7706194995693|<null>|25.1114811505|8.026327082885|-66.006010117222|16.110246036494
14e3c8cc|comet|<null>|<null>|Z0i|<null>|<null>|2.07402473462e+14|-49.651356587045|76.044120314183|-72.3032302893
915e478f|star|white-blue|467966.551160999981|Lkktkvl|7.543226|29309.140194|35.38238|95.752402|-95.404204|-9.404597
d8d30e3b|planet|<null>|<null>|2a47|2.54454771101|<null>|112.836894379002|-0.633798212319|-96.445534398584|25.353569710637
495b84b4|star|blue|2285756.140637999866|Mftdnbc|18.889012|58565.597943000001|61.969832|99.90329|-12.791629|-19.063534
ea3a3e29|comet|<null>|<null>|Ihg|<null>|<null>|1.77306174667e+14|64.538763763459|28.690171179258|43.502293628768
550168ed|comet|<null>|<null>|Xqi|<null>|<null>|2.11543037066e+14|-62.519389816583|31.745100528574|-23.41251991209
b986887e|planet|<null>|<null>|Tjfi|0.9107623997701|<null>|220.301269645249|84.198054361217|31.434850252849|45.567616472487
32754388|planet|<null>|<null>|Xyv|2.232221340819|<null>|268.737260092188|-61.636210387937|-69.265327508872|-36.490293113408
88e99cb7|star|white-blue|680483.856147999992|Xu7o5|8.157512|26953.863573999999|24.669975|-63.804249|46.598604|64.407479
276d750b|planet|<null>|<null>|Fdp|1.219239648865|<null>|14.392236639095|-65.663487051035|-22.787304710735|85.36169097309
f059929a|star|yellow-white|36.34608|Ue6fkphv|1.317127|6447.323653|2.352954|-0.169596|74.462048|46.43936
2ee268bd|planet|<null>|<null>|E|2.731586430886|<null>|73.263621844711|0.2144742219338|55.138544389739|-16.933720269064
91c64ac6|star|white-blue|1379176.499182000058|Dlrwpdtio|11.968594|19184.631576|58.272952|-97.445757|-69.46348|-86.589242
22bada31|comet|<null>|<null>|Isatt|<null>|<null>|2.27276237501e+13|33.999237069783|-11.277494488198|29.253967927383
87370911|planet|<null>|<null>|V0|0.3164020216845|<null>|170.645082100026|88.068453851546|39.782080034183|37.342871950362
a6bc51ef|star|blue|2276684.024974000175|Ximrkdh|17.718032|48074.242715|74.48371|-27.381272|-90.892817|-96.014735
46da5b01|star|yellow|1.928854|Xxkuezdh|1.263285|5816.612357|1.403827|5.951405|-25.419561|22.386482
8e652abf|comet|<null>|<null>|Zmf|<null>|<null>|9.31623730999e+13|-88.732310938275|96.002906369308|-22.496935544652
f44b3fd7|comet|<null>|<null>|7zjl|<null>|<null>|1.23075972981e+13|-40.502823417145|15.112986605237|-10.668053770436
85698c21|planet|<null>|<null>|Idpx|0.3980833851891|<null>|234.296110314642|-80.413979094751|-33.819279764053|3.278844194352
3e0cffa1|comet|<null>|<null>|Iqjaa|<null>|<null>|2.16690344742e+14|75.301325112728|57.397467983852|-27.229414686144
b12dda64|comet|<null>|<null>|622|<null>|<null>|1.75981291946e+14|19.515964060828|-11.506542575958|-36.870020438668
230efec1|planet|<null>|<null>|A|2.481117775811|<null>|257.417410523651|68.096931289381|-11.328241347115|-59.099119441561
5f8df26b|star|blue|2057068.782519999892|Xfj2yjwky|17.1458|31190.870912999999|67.263898|-1.846191|96.389358|74.034684
63b9b5b9|planet|<null>|<null>|Qn|0.7417630470712|<null>|139.670502476215|69.530483082505|-38.257281831447|46.113691105112
a5cb37e4|planet|<null>|<null>|Zi|0.9645152939416|<null>|241.281734123531|-19.044694439304|74.696754390274|-33.753054388108
cf9670a8|star|blue|1487938.127880000044|Zaotcyfqf|19.059667|52870.276654000001|68.272624|72.071556|-27.690263|93.692737
7a39c0a1|planet|<null>|<null>|Ayaag|5.438843756504|<null>|21.06387158128|61.713456641836|-11.849937092632|27.192479705626
7bca575|comet|<null>|<null>|Arq2r|<null>|<null>|1.45504658534e+14|27.900093635656|-99.653752942955|-27.511805112014
fdbf5cb3|comet|<null>|<null>|Qawjzx|<null>|<null>|9.86179345446e+13|49.961065032462|60.688389338344|-15.282398120657
cc358dd|comet|<null>|<null>|029be|<null>|<null>|1.70243977589e+14|38.030482722789|30.806921105747|-35.594916794302
1871b5af|planet|<null>|<null>|H|3.548574685357|<null>|43.467496462937|-35.974547529908|95.944434848081|-4.444946788765
e43a6825|comet|<null>|<null>|Ktwjd|<null>|<null>|3.0958371835e+13|3.342695260731|32.570268065827|-36.935275239709
673e97a4|planet|<null>|<null>|Jef|0.4641674870242|<null>|159.644439443822|49.022300622539|-22.018671921329|-31.329995542226
d78d5cb2|comet|<null>|<null>|Kgd|<null>|<null>|8.44100856032e+13|-37.244126108951|-19.763226014303|22.786690969119
dd2f12e9|comet|<null>|<null>|Hlxf|<null>|<null>|1.08669156522e+14|21.197434662973|-69.829598921555|-87.783965691598
610ceb06|star|blue|2291422.760793999769|Pix3dao|17.494075|59857.333401000004|67.920068|-67.492168|27.431019|82.334671
7816b75c|star|blue|2103506.7866489999|Vxjt7hpii|19.975819|41075.385595|77.102275|-68.019207|43.740871|93.229054
7c7f3ea8|star|blue|2130635.654331999831|Z07bh3w|16.273695|36411.624011|67.990681|9.873092|74.613742|43.750808
44aa6a7f|star|blue|1765793.564027999993|P38es12|15.192859|58884.986305999999|73.172384|9.842941|39.238927|-24.696102
20c7d9eb|comet|<null>|<null>|Mwnzq|<null>|<null>|7.47047322393e+13|30.992987894436|-65.733746231058|-78.056853377751
dab68b85|planet|<null>|<null>|Y1e|0.6564366911553|<null>|295.047538890296|-98.776618912992|-68.036182974256|-33.449228599787
f71f7a6f|comet|<null>|<null>|29w|<null>|<null>|7.23589167623e+13|96.287005069679|58.181847930914|8.994231550115
29ef6606|planet|<null>|<null>|4|2.68831012561|<null>|140.08051117597|51.396508129145|-68.593097031119|-3.140247416992
30403ae2|planet|<null>|<null>|Pcvi|3.114236782018|<null>|29.928622559771|-49.071502520952|71.813819696914|18.624397592871
7514c2d2|star|yellow-white|6.1915|Gbtasa|1.320646|6204.288843|2.975226|-83.947011|-15.572228|-7.283176
b70e7859|planet|<null>|<null>|Bi16|2.222700709001|<null>|246.686515017317|27.33707827073|-96.712643934869|98.180583150142
381536c8|star|blue|1618291.900655000005|Zhgwgk|18.547363|38794.937951|68.792674|3.692983|-8.500417|-53.640064
e77b2fa7|star|blue|2025938.349072000012|Lpkbiyjkj|18.893534|55678.641284999998|65.401097|-77.104392|-24.110226|2.108414
3c3eecff|comet|<null>|<null>|Jwuee|<null>|<null>|1.21269580171e+14|73.76654629014|-65.557577661552|66.031871275788
104c480b|star|blue|2144085.974169000052|3qwf1u|16.27166|33186.533965000002|77.182049|97.816355|-11.396328|-31.819048
f298b44d|planet|<null>|<null>|Viol|3.352611850161|<null>|24.190498117548|97.846387753748|-66.770214098496|-87.304972828496
c73cb1b6|comet|<null>|<null>|Ugsam|<null>|<null>|1.56409001647e+14|-49.915381678009|-88.236155545916|42.525969986829
48c3a418|comet|<null>|<null>|07re7g|<null>|<null>|1.91374377523e+14|-58.688380442645|65.151538493161|-68.425228451512
bdca4a6b|comet|<null>|<null>|Lemc|<null>|<null>|7.68865215006e+13|-16.816622974227|-8.254741902732|55.672644721988
be07f615|planet|<null>|<null>|6q|1.90686466377|<null>|104.150171561691|-93.02091479164|20.50387501593|27.461086573914
e61b7d8c|planet|<null>|<null>|U|3.085981195504|<null>|79.304841093644|16.498181528068|-26.130914739405|67.696194869301
e5eb94a2|star|blue|1409627.790591000114|Mozhfprxa|17.227435|42084.029227999999|62.519643|-83.410626|80.560824|85.888923
f7be93d7|planet|<null>|<null>|P|2.348785749425|<null>|182.566347126946|-80.400599823631|53.735312343091|54.180047373142
d22099df|star|blue|2315928.55405799998|Idcqjfw|18.094802|35520.267935999997|72.12943|-36.901647|47.5445|-10.12698
f40d908|star|blue|1611688.580247000093|Utnpccpdb|15.961227|57091.390360999998|75.167713|-29.037532|-40.330261|4.299191
82e67a10|planet|<null>|<null>|P|4.403919438057|<null>|304.207800965531|49.190772558307|-44.717603065769|43.110825880108
52157590|star|white-blue|304831.722222000011|Einqzhy|10.030553|23976.751527|42.100066|-84.821611|80.155582|86.774966
f289ecbc|star|white-blue|1225530.622831000015|Ulleasac|7.12077|28499.950089999998|29.457882|-85.495267|53.486303|-68.470721
fab86eb2|planet|<null>|<null>|J59|4.542038018077|<null>|133.242494261607|-62.222919715142|58.58223194462|72.006544444732
4fa278d6|planet|<null>|<null>|D|1.310434810562|<null>|141.61701244408|74.048320544751|-82.322788833999|37.042603282421
ce99c625|star|white-blue|1184573.762255999958|Qcaol|9.621423|21227.437623000002|49.049101|-31.814664|-73.435984|75.142198
3e359d3d|comet|<null>|<null>|Kkc|<null>|<null>|1.50124674678e+14|30.342884467358|2.546954725919|-9.255896842474
f2473784|comet|<null>|<null>|Miciz|<null>|<null>|3.33978017564e+13|44.519839977132|99.910057261065|64.140772259291
d4ffee53|comet|<null>|<null>|Vstv|<null>|<null>|1.05266041774e+14|46.847264683718|-77.436775615271|-15.354284991712
4e82d7a5|comet|<null>|<null>|Zfnwwj|<null>|<null>|2.00618000237e+14|14.255911094811|-99.686175623253|25.353730943058
6a3257c3|star|blue|2360486.90933999978|Celeuuh|16.615925|48025.951029999997|78.866805|-61.36029|77.722118|0.958101
fc15288|planet|<null>|<null>|Iyuz|0.0308081095373|<null>|147.382748017665|-34.451122941515|4.203312486604|-34.037199073168
1f443b00|star|yellow|2.690014|Tjrwxrxu|1.289234|5794.138815|1.147362|37.278209|-77.799918|-75.650641
989ebe62|comet|<null>|<null>|Etad|<null>|<null>|1.03495789682e+14|61.872523741168|-56.832801814174|-9.714292063516
a84da679|comet|<null>|<null>|Biwb|<null>|<null>|2.15784489629e+14|-47.364511734251|42.199243212701|-79.736065684769
3c303d59|comet|<null>|<null>|U8c9mc|<null>|<null>|1.48758923076e+14|73.096461340432|-52.011667390152|20.955057535355
c3e512b6|planet|<null>|<null>|5h|3.608916597689|<null>|314.13397462348|46.778742589884|64.869820435599|-51.831187204327
95b265ec|star|yellow-white|32.431974|Tmzsiz|1.63363|6673.543756|2.823679|73.407905|-70.904637|-11.760649
c69dca03|comet|<null>|<null>|Fg1|<null>|<null>|3.66342576032e+13|87.701233924266|63.101025960377|-85.149864962499
337bcbf7|comet|<null>|<null>|Mdjhx|<null>|<null>|7.01444824708e+13|86.403115429677|26.000078440803|96.082753705381
cc19a315|planet|<null>|<null>|Rvdf|1.191750227812|<null>|194.634709481147|-76.545711731694|14.582725078974|13.726996667165
67841d5b|star|blue|2037502.522465999937|Bx8sq|16.435543|33361.588503999999|65.14276|-58.027901|-62.318069|36.649169
f575aeb|planet|<null>|<null>|D|2.95569316678|<null>|136.748400414746|-93.793862251275|-40.949530161735|-85.721205890141
be15f9ba|star|blue|2120294.874450999778|Elspmsqw|17.455959|39128.079118000001|77.403983|-12.331526|-38.516937|32.32933
92ac05ff|star|white-blue|497445.547742000024|Usfmga|9.571755|24247.326420000001|25.508617|-46.104861|-28.924803|11.875056
17edd642|comet|<null>|<null>|Hitmkl|<null>|<null>|2.41963423406e+13|68.657384134752|-29.461670054068|56.562825605142
33fa57bc|star|blue|2435485.880878000055|Xuldyhg|18.286727|57976.470825999997|60.851932|82.131199|28.888361|71.370982
68ddf18c|star|yellow-white|6.205953|Euzf5rs|1.756423|6329.052606|2.262099|43.423713|-9.991339|81.160592
7eafad48|star|white-blue|402533.28319799999|Pagubv5q|8.165973|18590.002382999999|20.645271|-35.752557|98.468696|57.767781
bb8edaf2|planet|<null>|<null>|Ge|4.098925608093|<null>|6.564229328502|52.594515384067|8.211569767094|-85.142672329866
5d6c4429|comet|<null>|<null>|Sji|<null>|<null>|1.32817541096e+14|-93.405673396527|-52.923129074672|56.855679427642
ce44b88d|comet|<null>|<null>|Tkex|<null>|<null>|1.09520679657e+14|-80.869282275312|1.290989463479|33.693297341631
8aa1b20e|star|blue|2234879.691994000226|Ldxerewjt|17.034417|40543.690452000003|71.886845|5.163626|2.399732|-75.141137
a120380f|comet|<null>|<null>|1ljqed|<null>|<null>|5.23941570728e+13|9.085214190459|-94.636327094139|-86.239832573038
fa84ebd9|planet|<null>|<null>|Btkt|5.50926057421|<null>|302.624389749838|12.163325418343|-32.855453172789|28.457602307944
cd8395ec|planet|<null>|<null>|Fm|2.425510859724|<null>|131.501283719244|60.317623099568|7.48357245961|19.562482548858
a851c4e6|planet|<null>|<null>|Dn|0.4512156750382|<null>|172.407999806136|77.741933684399|52.957245928146|34.306499713032
898c6bfc|comet|<null>|<null>|Ago|<null>|<null>|6.51984378038e+13|47.159477479406|-32.595381188389|-77.04004504656
8efde9f|planet|<null>|<null>|Sbbwz|0.3410328831958|<null>|180.38895445051|-75.099798122354|10.095756657888|8.299040276195
dea3c799|planet|<null>|<null>|Bh8|4.700387449894|<null>|174.930857270126|15.044219361654|-27.777405486389|-38.961042530607
f58864bd|star|white-blue|46944.841615999998|Ulnle|12.103193|22701.694938000001|35.927286|72.584387|13.423029|11.271211
d3b2c743|star|blue|2288856.037578000221|W8dgujpm|16.936568|58298.521223999996|71.340076|-78.411699|83.668257|77.37291
e46a38f7|star|white-blue|1018146.18155400001|Abstps|7.70199|12968.760118|57.513667|-53.779322|-59.58131|94.224139
157badcb|planet|<null>|<null>|Vvf|4.012632130865|<null>|64.40529538641|8.244022853471|-93.031584316152|15.139502458683
3b02dc5a|comet|<null>|<null>|Gr5|<null>|<null>|1.37898460051e+14|24.167114497768|37.552189792217|-93.133436450677
151e8f47|star|white-blue|620125.480484000058|Swnkjn|9.817895|15093.950556|40.813404|48.363993|-43.618911|-12.844375
ef9683ee|star|blue|2489116.109027000144|Exmydix|15.952305|52993.217766000002|70.548629|94.197199|31.906426|-53.111601
b630da8e|star|blue|1408044.058486999944|K11ppff|19.840153|46404.189557999998|69.917879|48.101016|23.832404|-40.303405
85ab69c6|star|blue|1814397.310340000084|Lukvgm|18.075349|40605.379475000002|66.56668|81.264605|-41.935878|-39.262017
a78416e|comet|<null>|<null>|Dkojgs|<null>|<null>|1.16232569065e+14|9.020852678697|-26.541343668621|52.677848711244
28834b1a|planet|<null>|<null>|R|2.931269042312|<null>|177.074042708884|55.443721898361|-88.526552861356|51.073072408704
29e17faa|comet|<null>|<null>|J4u|<null>|<null>|2.05192539029e+14|38.203443980273|78.641617877542|8.254582274318
a82eaee8|comet|<null>|<null>|34bh|<null>|<null>|1.4355464497e+14|-35.420567483688|39.548799537623|-75.065328200471
5da7c4c8|planet|<null>|<null>|Hc|2.260746227008|<null>|179.20015533729|-68.554400380152|-3.014034535444|43.762544435014
35042917|comet|<null>|<null>|Gex|<null>|<null>|1.4402011878e+14|-15.571533714582|24.068775457311|-72.872208366152
5afb6539|planet|<null>|<null>|Tq|3.824494215441|<null>|43.518637377798|31.928695905969|87.367939333427|-44.724269475036
c40f463b|star|blue|1828017.54333200003|Chpmh4|15.041222|43879.601664000002|69.722521|57.867244|92.681832|-81.322957
7a3e37f4|planet|<null>|<null>|1imjg|1.379808975232|<null>|22.65537815839|33.585023267239|98.505395379797|48.84921871746
301e144b|star|white-blue|1047673.423718999955|F4hvq|7.473569|20201.040701000002|34.55469|-90.089373|-92.165484|-24.813855
118c079a|comet|<null>|<null>|Gzju|<null>|<null>|2.02058016366e+14|32.708881548176|55.59938794903|-53.552427362199
